Asin,UserName,Rating,Subject,ReviewDate,Review,feedback
B008IFXQFU,ashishsinghxyz,5,Tiny. Perfect. Old PCs can finally update that Windows XP Security Patch. 😂,Reviewed in India on 24 January 2017,It's great. But old PCs really limit its full power. It's interface is really friendly to use. So. Perfect points for that. Does the job perfectly.,1
B008IFXQFU,Sanjay,1,Don't Buy This Chinese Product,Reviewed in India on 20 August 2020,I bought this product It doesn't worked on my PC so I returned it but no one came to Take it and Customer service is saying that I have cancelled the order when I didn't got a Single Call I am not happy with this..,0
B008IFXQFU,Chola Baskaran,5,Hassle free connect.,Reviewed in India on 3 August 2020,Plug and play. No issues . Easy to work.No delay and lack..,1
B008IFXQFU,Amazon Customer,2,This Product doesn't support 5GHz frequency band,Reviewed in India on 19 June 2020,"Please mention clearly in the description of the product whether the product support dual band frequency or not (5GHz).Refund Option was not supported, please consider as refund and not replacement as the product is useless for me.",0
B008IFXQFU,Sugandh,4,Awesome product,Reviewed in India on 16 August 2019,"It is amazing and it is super easy to use. Even without installing driver , it works awesome and detect it easily in Windows 10.It's glass black part on the back is too small and it is too difficult whenever you want to plug it out from the USB port.",1
B008IFXQFU,Praveen Kumar,4,Best long Rang Budget Wi-Fi Adapter,Reviewed in India on 23 August 2020,It fulfilled my all expectations and needs. The signal quality is very good and easy to install.  Its signal stability is very good compare to others in Windows 7.All over it is a good WiFi adapter at this price point.,1
B008IFXQFU,P1,5,Best 👍,Reviewed in India on 5 September 2020,"Fastest delivery, easiest installation, minimalistic setup.",1
B008IFXQFU,Amazon Customer,5,good product,Reviewed in India on 5 July 2020,"good product with 3 year warranty , dont go for cheap adapter they frequently get overhead  and disconnect , this issue is resolved with this adapter .",1
B008IFXQFU,K,5,Worth a buy,Reviewed in India on 23 July 2020,"Just amazing, Great signal, Silent configuration on my Win10 devices",1
B008IFXQFU,Pavel Ray,5,Easy to install and easy to use !,Reviewed in India on 28 May 2019,For WiFi signal I haven't checked. Its easy to install no driver CD needed. I was doing windows 10 setup and it got easily detected by windows and got connected,1
B008IFXQFU,M V RAO,5,"Just plug, Install Driver and Use!!! That's it",Reviewed in India on 22 June 2020,"This is the best WiFi you can find at this price (below 500 rs) and it has a very easy setup process. Also on the box, there is a sticker that it has a 3 yrs warranty but I am not sure about it. Overall the product is Great",1
B008IFXQFU,Manas Sahu,5,Very good product and amazon delivered it on the very next ...,Reviewed in India on 14 April 2015,"Very good product and amazon delivered it on the very next day. Very very easy to set up. Now I can connect my laptop to any hotspot available and also can make my laptop as a wi-fi hospot by enabling Soft AP mode for sharing the connection to my mobiles. Really a nice product with such a small and cute design, I left this in a USB port in my laptop for ever.",1
B008IFXQFU,Srikanth,5,Good Product.,Reviewed in India on 13 August 2020,Very useful when you have a desktop without a built in Wifi and your ISP is down.Connected my desktop to my Mobile hotspot. Easy to use.,1
B008IFXQFU,Jacob.A,5,Excellent!!!,Reviewed in India on 20 August 2020,"Prompt delivery, okay packaging. Works as expected!",1
B008IFXQFU,Rushabh Meshram,5,Works for the given price,Reviewed in India on 9 August 2018,"Only Con - rangeAnd in some cases, driver problems probably...Other than that, it works well for my parent's old windows 7 pc...",1
B008IFXQFU,Amazon Customer,5,Excellent,Reviewed in India on 22 February 2020,"Looks premium, works without hitches, even on ubuntu Linux, without installing anything.Certainly a quality product.",1
B008IFXQFU,Kaustav Bhattacharjee,5,Very nice and handy product range is beter than my laptop's ...,Reviewed in India on 29 May 2017,Very nice and handy productrange is beter than my laptop's internal Wi-Fi chipbeing a windows 7 user I has to install the drivers from the CD given inside the boxover all it's a very nice product to buy,1
B008IFXQFU,Kushagra,4,Nice one,Reviewed in India on 25 August 2020,"Very strong and stable wifi adapter , Stable jutter speed and low ping , Grt product must buy",1
B008IFXQFU,Jkg669,5,Tplink wifi dongle,Reviewed in India on 6 September 2020,"I bought it for my Honda City ivtec 2017.  Instantly it got connected, signal strength is good. Thumbs up.",1
B008IFXQFU,PS,5,Great Product,Reviewed in India on 6 November 2015,"It was easy to install. Initially connection was breaking, which actually helped to identify an internal problem of the CPU. As I changed the USB port, it started working great, Have had it for a while now, works flawlessly, in terms of connection stability and speed as well.",1
B008IFXQFU,Pro Badminton,5,Handy and Reliable.,Reviewed in India on 22 December 2017,Used in combination with TP-Link WiFi modem.Together they works really well without reduction in speed.Gain signal if no obstacles in between even about couple of metres.,1
B008IFXQFU,Ashish AJ,5,Works well,Reviewed in India on 29 August 2020,Simple installation from the CD provided. Detects WiFi network automatically.,1
B008IFXQFU,Jitendra,5,Tp Link. The best one,Reviewed in India on 11 June 2020,TP link always rocks. Good speed inspite of usb 2.0 support.,1
B008IFXQFU,Yogesh,1,"Driver incompatible with Windows 10, crashed OS.",Reviewed in India on 25 September 2018,"It is incompatible with Linux and when I tried to use with my Windows 10 machine, it crashed my Win 10. I guess driver is incompatible wtih version 10",0
B008IFXQFU,Arun,5,Good one,Reviewed in India on 21 August 2020,Dude the work. Worries well with windows and good reception range,1
B008IFXQFU,krishna,4,worth shot,Reviewed in India on 14 August 2017,just plug and play no need to install drivers but i faced issue with lan connection which was gonr after reinstalling the drivers no problem faced since then,1
B008IFXQFU,Indrajit Maitra,1,Product’s Country of Origin/Make not mentioned,Reviewed in India on 30 May 2020,Should have mentioned that the product is made in China. Customers have that right for information for all products sold in Amazon marketplace,0
B008IFXQFU,SHYAM,5,Working well,Reviewed in India on 25 July 2020,"Good one , wifi range is slight low .O.K for the price.",1
B008IFXQFU,Narendra Kumar Khedar,5,Nice product in less budget.,Reviewed in India on 8 October 2019,"Plug and play type. Working in all products without any software, I purchased it for my honda city, no where lacking behind from honda genuine wifi adapter. I am completely satisfied.",1
B008IFXQFU,Vinod s.,4,A bit pricey but does its job,Reviewed in India on 21 June 2020,Nothing great in comparison to the cheaper options but does what its supposed to. Rs 699 is a bit pricey for this.,1
B008IFXQFU,Victor,1,Not as advertised ... not recognised in XP,Reviewed in India on 12 March 2019,Product wrongly advertised as XP compatible .... been struggling all day but not detected by XP leave alone installation.,0
B008IFXQFU,Ansh348,5,Bit pricy but worth it❤️❤️,Reviewed in India on 30 January 2019,It's driver installation is really quick and easy and it has a great speed but only con is that it doesn't work over 3m distances but u can't expect anything better in this price range.... Over all I really loved it,1
B008IFXQFU,Subhra K.,4,Easy. Just plug and play.,Reviewed in India on 26 August 2020,"Ease of use is excellent on this device.No complicated set up procedure, no software installation.I just plugged it in and within seconds it was all set to go.",1
B008IFXQFU,Vignesh Nemana,5,Plug and Play,Reviewed in India on 8 July 2020,Never mind the CD that comes in the package. You can plug and play. Absolute delight. I can now use my desktop in these COVID times without the hassles of ethernet cables.,1
B008IFXQFU,Yogesh Ambetkar,4,Good buy value for money,Reviewed in India on 20 June 2020,"Great product easy installation, worki g well for now. Just installed on my PC",1
B008IFXQFU,Deepak Mittal,1,Didn't start et all,Reviewed in India on 4 September 2020,"It didn't start at all. Shockingly, why can't these companies do a through check before selling",0
B008IFXQFU,Neo Nish,5,Ideal usb WiFi,Reviewed in India on 26 July 2020,Worth buying. Catches signal on first floor and gives good speed. Buy it without much thinking.,1
B008IFXQFU,Lata S.,5,Highly Durable And Reliable,Reviewed in India on 29 October 2018,Nice quality antennas and good range and very handy to use abd the green indicator also look nice on it the only little concern that i got that the software which was bundled with cd is not of this version of adapter and you have to download the driver from tp link website otherwise i purely recommend it for you,1
B008IFXQFU,Nawin,5,No more Range and Speed problem :),Reviewed in India on 18 September 2016,I was using TP link 150 Mbps adapter prior to this. I had the following issues.1) Wifi range issue(Only one or two bars).2) Internet speed issue(Around 1Mbps with Airtel 4G).Now after installing this i am getting full range :) and Internet speed 15+Mbps :)Superb product in this price range.,1
